,sender,recipient,time,year,month,day,hour,minute,second
50769,1713,1130,2004-07-01 23:17:45,2004,7,1,23,17,45
50770,711,642,2004-07-01 23:18:50,2004,7,1,23,18,50
50771,249,1644,2004-07-01 23:54:00,2004,7,1,23,54,0
50772,1713,1312,2004-07-01 23:59:23,2004,7,1,23,59,23
50773,249,1136,2004-07-01 23:59:43,2004,7,1,23,59,43
50774,249,819,2004-07-02 00:00:32,2004,7,2,0,0,32
50775,249,843,2004-07-02 00:01:50,2004,7,2,0,1,50
50776,1731,9,2004-07-02 00:06:02,2004,7,2,0,6,2
50777,249,852,2004-07-02 00:10:49,2004,7,2,0,10,49
50778,249,592,2004-07-02 00:11:38,2004,7,2,0,11,38
50779,852,249,2004-07-02 00:14:30,2004,7,2,0,14,30
50780,249,852,2004-07-02 00:18:01,2004,7,2,0,18,1
50781,318,67,2004-07-02 00:23:18,2004,7,2,0,23,18
50782,249,475,2004-07-02 00:38:24,2004,7,2,0,38,24
50783,475,249,2004-07-02 00:39:02,2004,7,2,0,39,2
50784,249,475,2004-07-02 00:40:42,2004,7,2,0,40,42
50785,475,249,2004-07-02 00:42:26,2004,7,2,0,42,26
50786,249,475,2004-07-02 00:44:52,2004,7,2,0,44,52
50787,475,249,2004-07-02 00:45:12,2004,7,2,0,45,12
50788,249,475,2004-07-02 00:47:42,2004,7,2,0,47,42
50789,249,809,2004-07-02 00:52:18,2004,7,2,0,52,18
50790,809,847,2004-07-02 00:55:21,2004,7,2,0,55,21
50791,809,249,2004-07-02 00:56:02,2004,7,2,0,56,2
50792,249,809,2004-07-02 00:56:37,2004,7,2,0,56,37
50793,475,249,2004-07-02 00:59:03,2004,7,2,0,59,3
50794,249,475,2004-07-02 01:02:26,2004,7,2,1,2,26
50795,475,249,2004-07-02 01:03:33,2004,7,2,1,3,33
50796,1713,1299,2004-07-02 01:06:13,2004,7,2,1,6,13
50797,1713,1733,2004-07-02 01:06:42,2004,7,2,1,6,42
50798,249,475,2004-07-02 01:22:06,2004,7,2,1,22,6
50799,259,1732,2004-07-02 01:26:08,2004,7,2,1,26,8
50800,582,1436,2004-07-02 01:29:08,2004,7,2,1,29,8
50801,582,1343,2004-07-02 01:29:20,2004,7,2,1,29,20
50802,249,152,2004-07-02 01:36:09,2004,7,2,1,36,9
50803,1434,1679,2004-07-02 01:36:13,2004,7,2,1,36,13
50804,1434,970,2004-07-02 01:37:09,2004,7,2,1,37,9
50805,1713,1434,2004-07-02 01:37:47,2004,7,2,1,37,47
50806,1713,536,2004-07-02 01:39:31,2004,7,2,1,39,31
50807,1434,1713,2004-07-02 01:39:40,2004,7,2,1,39,40
50808,1713,1434,2004-07-02 01:40:10,2004,7,2,1,40,10
50809,249,394,2004-07-02 01:41:39,2004,7,2,1,41,39
50810,969,176,2004-07-02 01:45:57,2004,7,2,1,45,57
50811,1434,488,2004-07-02 01:45:59,2004,7,2,1,45,59
50812,1434,1713,2004-07-02 01:46:47,2004,7,2,1,46,47
50813,1713,969,2004-07-02 01:47:03,2004,7,2,1,47,3
50814,1713,409,2004-07-02 01:58:57,2004,7,2,1,58,57
50815,1317,652,2004-07-02 02:00:12,2004,7,2,2,0,12
50816,27,1079,2004-07-02 02:06:31,2004,7,2,2,6,31
50817,620,393,2004-07-02 02:10:02,2004,7,2,2,10,2
50818,54,1128,2004-07-02 02:11:15,2004,7,2,2,11,15
50819,1713,282,2004-07-02 02:37:23,2004,7,2,2,37,23
50820,1548,95,2004-07-02 02:42:49,2004,7,2,2,42,49
50821,557,708,2004-07-02 02:42:55,2004,7,2,2,42,55
50822,1548,1713,2004-07-02 02:43:21,2004,7,2,2,43,21
50823,1548,482,2004-07-02 02:44:16,2004,7,2,2,44,16
50824,1500,144,2004-07-02 02:44:55,2004,7,2,2,44,55
50825,1713,1548,2004-07-02 02:46:21,2004,7,2,2,46,21
50826,1548,1713,2004-07-02 02:48:37,2004,7,2,2,48,37
50827,1713,1548,2004-07-02 02:51:45,2004,7,2,2,51,45
50828,1713,495,2004-07-02 02:57:30,2004,7,2,2,57,30
50829,1395,1113,2004-07-02 02:59:31,2004,7,2,2,59,31
50830,495,1713,2004-07-02 02:59:39,2004,7,2,2,59,39
50831,1500,708,2004-07-02 03:01:16,2004,7,2,3,1,16
50832,557,1387,2004-07-02 03:04:11,2004,7,2,3,4,11
50833,1548,1713,2004-07-02 03:06:13,2004,7,2,3,6,13
50834,1493,1656,2004-07-02 03:08:16,2004,7,2,3,8,16
50835,1338,67,2004-07-02 03:13:23,2004,7,2,3,13,23
50836,1713,1548,2004-07-02 03:13:31,2004,7,2,3,13,31
50837,1713,1493,2004-07-02 03:14:25,2004,7,2,3,14,25
50838,557,525,2004-07-02 03:14:42,2004,7,2,3,14,42
50839,1713,697,2004-07-02 03:16:24,2004,7,2,3,16,24
50840,1713,1554,2004-07-02 03:18:16,2004,7,2,3,18,16
50841,1548,1713,2004-07-02 03:18:25,2004,7,2,3,18,25
50842,1548,1713,2004-07-02 03:18:57,2004,7,2,3,18,57
50843,1667,799,2004-07-02 03:20:56,2004,7,2,3,20,56
50844,1339,1554,2004-07-02 03:22:25,2004,7,2,3,22,25
50845,1667,799,2004-07-02 03:22:47,2004,7,2,3,22,47
50846,447,95,2004-07-02 03:23:23,2004,7,2,3,23,23
50847,1548,878,2004-07-02 03:23:24,2004,7,2,3,23,24
50848,1667,1548,2004-07-02 03:23:37,2004,7,2,3,23,37
50849,1667,1548,2004-07-02 03:24:39,2004,7,2,3,24,39
50850,1667,447,2004-07-02 03:26:20,2004,7,2,3,26,20
50851,1554,1339,2004-07-02 03:29:18,2004,7,2,3,29,18
50852,1231,1667,2004-07-02 03:31:34,2004,7,2,3,31,34
50853,1079,27,2004-07-02 03:31:52,2004,7,2,3,31,52
50854,1713,1548,2004-07-02 03:37:49,2004,7,2,3,37,49
50855,1554,1713,2004-07-02 03:38:37,2004,7,2,3,38,37
50856,1548,1713,2004-07-02 03:43:47,2004,7,2,3,43,47
50857,1546,1554,2004-07-02 03:50:39,2004,7,2,3,50,39
50858,1713,1548,2004-07-02 03:53:31,2004,7,2,3,53,31
50859,1554,1546,2004-07-02 04:06:38,2004,7,2,4,6,38
50860,984,1231,2004-07-02 04:06:50,2004,7,2,4,6,50
50861,878,1548,2004-07-02 04:42:44,2004,7,2,4,42,44
50862,1113,1395,2004-07-02 04:50:18,2004,7,2,4,50,18
50863,1656,1493,2004-07-02 05:23:19,2004,7,2,5,23,19
50864,400,1280,2004-07-02 05:43:55,2004,7,2,5,43,55
50865,1181,1713,2004-07-02 06:52:23,2004,7,2,6,52,23
50866,1181,1667,2004-07-02 06:52:31,2004,7,2,6,52,31
50867,372,353,2004-07-02 07:26:50,2004,7,2,7,26,50
50868,32,1731,2004-07-02 10:02:47,2004,7,2,10,2,47
50869,1329,1271,2004-07-02 11:40:25,2004,7,2,11,40,25
50870,42,1255,2004-07-02 12:42:18,2004,7,2,12,42,18
50871,42,1509,2004-07-02 12:42:59,2004,7,2,12,42,59
50872,525,557,2004-07-02 12:47:05,2004,7,2,12,47,5
50873,1231,984,2004-07-02 12:50:52,2004,7,2,12,50,52
50874,1434,1562,2004-07-02 12:53:01,2004,7,2,12,53,1
50875,1434,193,2004-07-02 12:54:00,2004,7,2,12,54,0
50876,1434,81,2004-07-02 12:55:35,2004,7,2,12,55,35
50877,1434,85,2004-07-02 12:57:12,2004,7,2,12,57,12
50878,626,644,2004-07-02 13:23:23,2004,7,2,13,23,23
50879,626,95,2004-07-02 13:31:43,2004,7,2,13,31,43
50880,61,249,2004-07-02 13:43:08,2004,7,2,13,43,8
50881,697,214,2004-07-02 14:08:17,2004,7,2,14,8,17
50882,1342,1343,2004-07-02 14:17:46,2004,7,2,14,17,46
50883,620,1181,2004-07-02 14:49:21,2004,7,2,14,49,21
50884,482,1548,2004-07-02 14:49:59,2004,7,2,14,49,59
50885,1436,582,2004-07-02 14:59:47,2004,7,2,14,59,47
50886,652,1317,2004-07-02 15:15:22,2004,7,2,15,15,22
50887,1667,1181,2004-07-02 15:22:07,2004,7,2,15,22,7
50888,1548,1713,2004-07-02 15:42:22,2004,7,2,15,42,22
50889,1548,878,2004-07-02 15:43:07,2004,7,2,15,43,7
50890,329,324,2004-07-02 15:43:16,2004,7,2,15,43,16
50891,1314,1346,2004-07-02 15:50:32,2004,7,2,15,50,32
50892,1295,431,2004-07-02 15:59:38,2004,7,2,15,59,38
50893,1562,1434,2004-07-02 16:04:32,2004,7,2,16,4,32
50894,1713,1585,2004-07-02 16:32:01,2004,7,2,16,32,1
50895,1713,1384,2004-07-02 16:32:42,2004,7,2,16,32,42
50896,1384,440,2004-07-02 16:32:55,2004,7,2,16,32,55
50897,1384,440,2004-07-02 16:33:59,2004,7,2,16,33,59
50898,1540,1713,2004-07-02 16:39:27,2004,7,2,16,39,27
50899,1713,1540,2004-07-02 16:40:14,2004,7,2,16,40,14
50900,1713,1540,2004-07-02 16:45:12,2004,7,2,16,45,12
50901,1190,394,2004-07-02 17:20:20,2004,7,2,17,20,20
50902,1713,893,2004-07-02 17:27:24,2004,7,2,17,27,24
50903,1713,1244,2004-07-02 17:28:35,2004,7,2,17,28,35
50904,1713,538,2004-07-02 17:29:39,2004,7,2,17,29,39
50905,1713,1026,2004-07-02 17:39:24,2004,7,2,17,39,24
50906,699,710,2004-07-02 18:02:16,2004,7,2,18,2,16
50907,85,1434,2004-07-02 18:35:57,2004,7,2,18,35,57
50908,582,1436,2004-07-02 18:37:53,2004,7,2,18,37,53
50909,1546,1554,2004-07-02 18:59:03,2004,7,2,18,59,3
50910,1346,1314,2004-07-02 19:01:06,2004,7,2,19,1,6
50911,547,525,2004-07-02 19:35:12,2004,7,2,19,35,12
50912,1647,193,2004-07-02 19:36:58,2004,7,2,19,36,58
50913,1647,1282,2004-07-02 19:37:15,2004,7,2,19,37,15
50914,1647,1282,2004-07-02 19:38:01,2004,7,2,19,38,1
50915,1734,346,2004-07-02 19:44:49,2004,7,2,19,44,49
50916,1183,1727,2004-07-02 19:46:34,2004,7,2,19,46,34
50917,799,1667,2004-07-02 20:22:31,2004,7,2,20,22,31
50918,525,547,2004-07-02 20:24:35,2004,7,2,20,24,35
50919,1713,1730,2004-07-02 20:32:30,2004,7,2,20,32,30
50920,1713,1234,2004-07-02 20:36:15,2004,7,2,20,36,15
50921,1713,1346,2004-07-02 20:38:28,2004,7,2,20,38,28
50922,1280,400,2004-07-02 20:39:03,2004,7,2,20,39,3
50923,1713,1280,2004-07-02 20:44:13,2004,7,2,20,44,13
50924,1280,1713,2004-07-02 20:47:57,2004,7,2,20,47,57
50925,1713,1280,2004-07-02 20:49:00,2004,7,2,20,49,0
50926,1280,1713,2004-07-02 20:54:37,2004,7,2,20,54,37
50927,1713,1548,2004-07-02 20:57:13,2004,7,2,20,57,13
50928,547,525,2004-07-02 20:57:45,2004,7,2,20,57,45
50929,547,1280,2004-07-02 21:00:51,2004,7,2,21,0,51
50930,191,429,2004-07-02 21:01:12,2004,7,2,21,1,12
50931,1280,547,2004-07-02 21:03:34,2004,7,2,21,3,34
50932,1136,249,2004-07-02 21:11:19,2004,7,2,21,11,19
50933,547,1280,2004-07-02 21:12:54,2004,7,2,21,12,54
50934,249,1136,2004-07-02 21:16:20,2004,7,2,21,16,20
50935,847,809,2004-07-02 21:16:25,2004,7,2,21,16,25
50936,431,1295,2004-07-02 21:50:01,2004,7,2,21,50,1
50937,1021,1449,2004-07-02 21:51:53,2004,7,2,21,51,53
50938,725,1624,2004-07-02 22:05:01,2004,7,2,22,5,1
50939,1280,547,2004-07-02 22:06:08,2004,7,2,22,6,8
50940,1434,1562,2004-07-02 22:11:09,2004,7,2,22,11,9
50941,1434,85,2004-07-02 22:13:55,2004,7,2,22,13,55
50942,1667,799,2004-07-02 22:18:36,2004,7,2,22,18,36
50943,547,1280,2004-07-02 22:20:32,2004,7,2,22,20,32
50944,1472,1656,2004-07-02 22:26:26,2004,7,2,22,26,26
50945,1472,1346,2004-07-02 22:31:34,2004,7,2,22,31,34
50946,249,1565,2004-07-02 23:24:08,2004,7,2,23,24,8
50947,249,523,2004-07-02 23:25:02,2004,7,2,23,25,2
50948,249,61,2004-07-02 23:27:37,2004,7,2,23,27,37
50949,249,525,2004-07-02 23:28:03,2004,7,2,23,28,3
50950,525,547,2004-07-02 23:29:07,2004,7,2,23,29,7
50951,525,249,2004-07-02 23:29:46,2004,7,2,23,29,46
50952,1548,1713,2004-07-02 23:29:48,2004,7,2,23,29,48
50953,249,525,2004-07-02 23:30:14,2004,7,2,23,30,14
50954,1713,1548,2004-07-02 23:30:32,2004,7,2,23,30,32
50955,525,249,2004-07-02 23:32:52,2004,7,2,23,32,52
50956,1629,652,2004-07-02 23:32:54,2004,7,2,23,32,54
50957,249,525,2004-07-02 23:33:38,2004,7,2,23,33,38
50958,1713,1629,2004-07-02 23:33:51,2004,7,2,23,33,51
50959,547,525,2004-07-02 23:34:20,2004,7,2,23,34,20
50960,525,249,2004-07-02 23:34:24,2004,7,2,23,34,24
50961,1713,525,2004-07-02 23:35:33,2004,7,2,23,35,33
50962,525,547,2004-07-02 23:37:20,2004,7,2,23,37,20
50963,525,1713,2004-07-02 23:38:04,2004,7,2,23,38,4
50964,1713,525,2004-07-02 23:39:19,2004,7,2,23,39,19
50965,525,249,2004-07-02 23:39:36,2004,7,2,23,39,36
50966,525,1713,2004-07-02 23:42:42,2004,7,2,23,42,42
50967,525,1713,2004-07-02 23:43:50,2004,7,2,23,43,50
50968,1713,525,2004-07-02 23:45:40,2004,7,2,23,45,40
50969,525,1713,2004-07-02 23:46:47,2004,7,2,23,46,47
50970,1713,525,2004-07-02 23:47:02,2004,7,2,23,47,2
50971,708,557,2004-07-02 23:49:15,2004,7,2,23,49,15
50972,525,1713,2004-07-02 23:49:49,2004,7,2,23,49,49
50973,547,525,2004-07-02 23:53:38,2004,7,2,23,53,38
50974,249,525,2004-07-02 23:54:54,2004,7,2,23,54,54
50975,708,1500,2004-07-02 23:56:06,2004,7,2,23,56,6
50976,249,1280,2004-07-02 23:57:25,2004,7,2,23,57,25
50977,1713,525,2004-07-02 23:57:48,2004,7,2,23,57,48
50978,1713,249,2004-07-02 23:58:33,2004,7,2,23,58,33
50979,249,1713,2004-07-03 00:00:46,2004,7,3,0,0,46
50980,1713,708,2004-07-03 00:05:46,2004,7,3,0,5,46
50981,1713,1530,2004-07-03 00:08:07,2004,7,3,0,8,7
50982,1713,1103,2004-07-03 00:18:46,2004,7,3,0,18,46
50983,1713,817,2004-07-03 00:20:29,2004,7,3,0,20,29
50984,1393,1225,2004-07-03 00:34:01,2004,7,3,0,34,1
50985,1713,1436,2004-07-03 00:34:37,2004,7,3,0,34,37
50986,1436,582,2004-07-03 00:37:44,2004,7,3,0,37,44
50987,1436,1713,2004-07-03 00:38:23,2004,7,3,0,38,23
50988,1713,1436,2004-07-03 00:39:14,2004,7,3,0,39,14
50989,1436,1713,2004-07-03 00:42:18,2004,7,3,0,42,18
50990,1713,1436,2004-07-03 00:43:14,2004,7,3,0,43,14
50991,710,1113,2004-07-03 00:44:11,2004,7,3,0,44,11
50992,710,1373,2004-07-03 00:45:07,2004,7,3,0,45,7
50993,1436,1713,2004-07-03 00:45:18,2004,7,3,0,45,18
50994,167,303,2004-07-03 00:52:51,2004,7,3,0,52,51
50995,1713,1117,2004-07-03 00:54:06,2004,7,3,0,54,6
50996,1113,710,2004-07-03 00:55:08,2004,7,3,0,55,8
50997,1436,1735,2004-07-03 00:59:17,2004,7,3,0,59,17
50998,1436,1734,2004-07-03 00:59:48,2004,7,3,0,59,48
50999,346,1734,2004-07-03 01:07:03,2004,7,3,1,7,3
51000,1713,799,2004-07-03 01:10:25,2004,7,3,1,10,25
51001,312,1728,2004-07-03 01:11:12,2004,7,3,1,11,12
51002,799,1713,2004-07-03 01:12:21,2004,7,3,1,12,21
51003,214,697,2004-07-03 01:15:15,2004,7,3,1,15,15
51004,1113,1436,2004-07-03 01:27:54,2004,7,3,1,27,54
51005,1713,561,2004-07-03 01:30:19,2004,7,3,1,30,19
51006,1667,1231,2004-07-03 01:30:38,2004,7,3,1,30,38
51007,1142,1415,2004-07-03 01:30:45,2004,7,3,1,30,45
51008,561,1713,2004-07-03 01:31:36,2004,7,3,1,31,36
51009,1667,30,2004-07-03 01:32:49,2004,7,3,1,32,49
51010,1667,710,2004-07-03 01:35:05,2004,7,3,1,35,5
51011,1713,561,2004-07-03 01:35:07,2004,7,3,1,35,7
51012,1713,710,2004-07-03 01:36:10,2004,7,3,1,36,10
51013,710,1713,2004-07-03 01:37:41,2004,7,3,1,37,41
51014,1713,537,2004-07-03 01:42:13,2004,7,3,1,42,13
51015,1667,983,2004-07-03 01:45:35,2004,7,3,1,45,35
51016,1713,561,2004-07-03 01:51:40,2004,7,3,1,51,40
51017,561,1713,2004-07-03 01:52:35,2004,7,3,1,52,35
51018,1667,983,2004-07-03 01:52:38,2004,7,3,1,52,38
51019,1713,561,2004-07-03 01:57:48,2004,7,3,1,57,48
51020,1562,1434,2004-07-03 01:58:09,2004,7,3,1,58,9
51021,1436,1113,2004-07-03 02:04:23,2004,7,3,2,4,23
51022,1520,63,2004-07-03 02:06:25,2004,7,3,2,6,25
51023,969,234,2004-07-03 02:06:45,2004,7,3,2,6,45
51024,537,1713,2004-07-03 02:07:29,2004,7,3,2,7,29
51025,1113,1436,2004-07-03 02:09:01,2004,7,3,2,9,1
51026,561,1713,2004-07-03 02:09:31,2004,7,3,2,9,31
51027,783,362,2004-07-03 02:10:15,2004,7,3,2,10,15
51028,1436,1113,2004-07-03 02:10:17,2004,7,3,2,10,17
51029,1113,1436,2004-07-03 02:11:52,2004,7,3,2,11,52
51030,362,783,2004-07-03 02:12:27,2004,7,3,2,12,27
51031,1436,1113,2004-07-03 02:12:50,2004,7,3,2,12,50
51032,783,362,2004-07-03 02:14:03,2004,7,3,2,14,3
51033,1667,167,2004-07-03 02:20:13,2004,7,3,2,20,13
51034,1667,1436,2004-07-03 02:20:40,2004,7,3,2,20,40
51035,1238,1272,2004-07-03 02:22:39,2004,7,3,2,22,39
51036,1238,8,2004-07-03 02:24:01,2004,7,3,2,24,1
51037,277,1688,2004-07-03 02:24:36,2004,7,3,2,24,36
51038,1415,1142,2004-07-03 02:30:13,2004,7,3,2,30,13
51039,1280,249,2004-07-03 02:43:52,2004,7,3,2,43,52
51040,1280,547,2004-07-03 02:44:03,2004,7,3,2,44,3
51041,63,1520,2004-07-03 02:47:01,2004,7,3,2,47,1
51042,63,193,2004-07-03 02:48:48,2004,7,3,2,48,48
51043,1346,1472,2004-07-03 02:49:37,2004,7,3,2,49,37
51044,1343,9,2004-07-03 02:54:47,2004,7,3,2,54,47
51045,1343,1113,2004-07-03 02:55:49,2004,7,3,2,55,49
51046,1343,249,2004-07-03 02:56:03,2004,7,3,2,56,3
51047,1343,582,2004-07-03 02:56:19,2004,7,3,2,56,19
51048,1231,1667,2004-07-03 02:59:59,2004,7,3,2,59,59
51049,1343,1342,2004-07-03 03:03:19,2004,7,3,3,3,19
51050,1667,1231,2004-07-03 03:07:32,2004,7,3,3,7,32
51051,1231,1667,2004-07-03 03:16:25,2004,7,3,3,16,25
51052,1113,1343,2004-07-03 03:17:22,2004,7,3,3,17,22
51053,1113,1436,2004-07-03 03:18:10,2004,7,3,3,18,10
51054,447,1667,2004-07-03 03:33:22,2004,7,3,3,33,22
51055,249,447,2004-07-03 03:42:02,2004,7,3,3,42,2
51056,1667,447,2004-07-03 03:53:34,2004,7,3,3,53,34
51057,1679,1434,2004-07-03 04:09:36,2004,7,3,4,9,36
51058,1493,1656,2004-07-03 04:11:46,2004,7,3,4,11,46
51059,1713,1493,2004-07-03 04:14:43,2004,7,3,4,14,43
51060,1493,1713,2004-07-03 04:18:03,2004,7,3,4,18,3
51061,1713,1493,2004-07-03 04:19:57,2004,7,3,4,19,57
51062,482,454,2004-07-03 04:20:58,2004,7,3,4,20,58
51063,1493,1713,2004-07-03 04:24:32,2004,7,3,4,24,32
51064,1713,1493,2004-07-03 04:25:21,2004,7,3,4,25,21
51065,1493,1713,2004-07-03 04:26:58,2004,7,3,4,26,58
51066,393,1190,2004-07-03 04:41:44,2004,7,3,4,41,44
51067,557,525,2004-07-03 04:54:29,2004,7,3,4,54,29
51068,1346,1433,2004-07-03 05:06:34,2004,7,3,5,6,34
51069,652,1629,2004-07-03 05:09:28,2004,7,3,5,9,28
51070,1158,1072,2004-07-03 05:21:33,2004,7,3,5,21,33
51071,557,708,2004-07-03 05:28:01,2004,7,3,5,28,1
51072,1713,1546,2004-07-03 06:01:41,2004,7,3,6,1,41
51073,809,847,2004-07-03 06:26:11,2004,7,3,6,26,11
51074,303,167,2004-07-03 06:59:45,2004,7,3,6,59,45
51075,242,783,2004-07-03 07:16:50,2004,7,3,7,16,50
51076,242,787,2004-07-03 07:17:39,2004,7,3,7,17,39
51077,1520,63,2004-07-03 10:44:25,2004,7,3,10,44,25
51078,85,1434,2004-07-03 12:13:19,2004,7,3,12,13,19
51079,525,557,2004-07-03 13:12:32,2004,7,3,13,12,32
51080,1431,431,2004-07-03 13:20:07,2004,7,3,13,20,7
51081,81,1434,2004-07-03 14:58:40,2004,7,3,14,58,40
51082,1346,1314,2004-07-03 15:02:12,2004,7,3,15,2,12
51083,843,249,2004-07-03 15:14:25,2004,7,3,15,14,25
51084,249,983,2004-07-03 15:33:10,2004,7,3,15,33,10
51085,1713,1387,2004-07-03 15:34:26,2004,7,3,15,34,26
51086,1387,1713,2004-07-03 15:37:45,2004,7,3,15,37,45
51087,1713,1387,2004-07-03 15:39:43,2004,7,3,15,39,43
51088,249,843,2004-07-03 15:43:30,2004,7,3,15,43,30
51089,1387,1713,2004-07-03 15:44:32,2004,7,3,15,44,32
51090,1713,1387,2004-07-03 15:44:48,2004,7,3,15,44,48
51091,431,1431,2004-07-03 15:45:43,2004,7,3,15,45,43
51092,249,175,2004-07-03 15:46:44,2004,7,3,15,46,44
51093,1548,1713,2004-07-03 16:12:03,2004,7,3,16,12,3
51094,843,249,2004-07-03 16:17:39,2004,7,3,16,17,39
51095,95,561,2004-07-03 16:20:16,2004,7,3,16,20,16
51096,843,1237,2004-07-03 16:21:59,2004,7,3,16,21,59
51097,249,843,2004-07-03 16:24:14,2004,7,3,16,24,14
51098,249,44,2004-07-03 16:26:46,2004,7,3,16,26,46
51099,1472,1346,2004-07-03 16:34:25,2004,7,3,16,34,25
51100,1647,1297,2004-07-03 17:13:44,2004,7,3,17,13,44
51101,1500,708,2004-07-03 17:21:03,2004,7,3,17,21,3
51102,1713,1548,2004-07-03 17:25:07,2004,7,3,17,25,7
51103,1730,1713,2004-07-03 17:41:18,2004,7,3,17,41,18
51104,249,1730,2004-07-03 17:45:50,2004,7,3,17,45,50
51105,249,809,2004-07-03 17:46:14,2004,7,3,17,46,14
51106,809,249,2004-07-03 17:47:35,2004,7,3,17,47,35
51107,249,809,2004-07-03 17:50:34,2004,7,3,17,50,34
51108,1548,1713,2004-07-03 18:06:40,2004,7,3,18,6,40
51109,193,63,2004-07-03 18:11:16,2004,7,3,18,11,16
51110,847,809,2004-07-03 18:15:13,2004,7,3,18,15,13
51111,44,249,2004-07-03 18:17:48,2004,7,3,18,17,48
51112,394,1190,2004-07-03 18:29:43,2004,7,3,18,29,43
51113,249,44,2004-07-03 18:35:33,2004,7,3,18,35,33
51114,429,191,2004-07-03 18:35:40,2004,7,3,18,35,40
51115,582,1343,2004-07-03 18:41:34,2004,7,3,18,41,34
51116,582,1436,2004-07-03 18:42:25,2004,7,3,18,42,25
51117,249,582,2004-07-03 18:50:03,2004,7,3,18,50,3
51118,447,1667,2004-07-03 19:05:55,2004,7,3,19,5,55
51119,768,1280,2004-07-03 19:07:34,2004,7,3,19,7,34
51120,1713,1548,2004-07-03 19:12:08,2004,7,3,19,12,8
51121,249,969,2004-07-03 19:18:01,2004,7,3,19,18,1
51122,1713,249,2004-07-03 19:19:52,2004,7,3,19,19,52
51123,1713,809,2004-07-03 19:20:31,2004,7,3,19,20,31
51124,1713,1730,2004-07-03 19:21:00,2004,7,3,19,21,0
51125,697,214,2004-07-03 19:23:58,2004,7,3,19,23,58
51126,1713,697,2004-07-03 19:24:20,2004,7,3,19,24,20
51127,697,1713,2004-07-03 19:24:55,2004,7,3,19,24,55
51128,1713,697,2004-07-03 19:25:38,2004,7,3,19,25,38
51129,1713,1118,2004-07-03 19:30:55,2004,7,3,19,30,55
51130,249,1713,2004-07-03 19:31:17,2004,7,3,19,31,17
51131,1713,36,2004-07-03 19:38:31,2004,7,3,19,38,31
51132,697,1713,2004-07-03 19:44:25,2004,7,3,19,44,25
51133,224,175,2004-07-03 19:47:09,2004,7,3,19,47,9
51134,249,32,2004-07-03 19:53:20,2004,7,3,19,53,20
51135,32,249,2004-07-03 19:56:59,2004,7,3,19,56,59
51136,32,1488,2004-07-03 19:57:34,2004,7,3,19,57,34
51137,32,697,2004-07-03 19:58:20,2004,7,3,19,58,20
51138,847,969,2004-07-03 19:59:07,2004,7,3,19,59,7
51139,32,312,2004-07-03 20:03:16,2004,7,3,20,3,16
51140,249,32,2004-07-03 20:05:08,2004,7,3,20,5,8
51141,32,249,2004-07-03 20:08:44,2004,7,3,20,8,44
51142,32,1231,2004-07-03 20:09:25,2004,7,3,20,9,25
51143,249,32,2004-07-03 20:09:40,2004,7,3,20,9,40
51144,462,713,2004-07-03 20:13:30,2004,7,3,20,13,30
51145,462,1713,2004-07-03 20:14:21,2004,7,3,20,14,21
51146,32,249,2004-07-03 20:15:03,2004,7,3,20,15,3
51147,249,32,2004-07-03 20:15:58,2004,7,3,20,15,58
51148,32,249,2004-07-03 20:17:38,2004,7,3,20,17,38
51149,249,32,2004-07-03 20:19:13,2004,7,3,20,19,13
51150,1237,843,2004-07-03 20:32:22,2004,7,3,20,32,22
51151,1509,42,2004-07-03 20:40:32,2004,7,3,20,40,32
51152,1730,249,2004-07-03 20:49:18,2004,7,3,20,49,18
51153,1730,1713,2004-07-03 20:50:02,2004,7,3,20,50,2
51154,1713,1730,2004-07-03 20:55:30,2004,7,3,20,55,30
51155,32,393,2004-07-03 21:06:56,2004,7,3,21,6,56
51156,1346,1472,2004-07-03 21:26:31,2004,7,3,21,26,31
51157,1647,482,2004-07-03 21:41:27,2004,7,3,21,41,27
51158,1736,318,2004-07-03 21:42:18,2004,7,3,21,42,18
51159,1736,109,2004-07-03 21:43:48,2004,7,3,21,43,48
51160,249,1730,2004-07-03 21:45:58,2004,7,3,21,45,58
51161,249,1629,2004-07-03 21:46:23,2004,7,3,21,46,23
51162,1713,1629,2004-07-03 21:47:19,2004,7,3,21,47,19
51163,249,1312,2004-07-03 21:54:23,2004,7,3,21,54,23
51164,249,1111,2004-07-03 21:59:32,2004,7,3,21,59,32
51165,1111,249,2004-07-03 22:01:13,2004,7,3,22,1,13
51166,482,1647,2004-07-03 22:01:22,2004,7,3,22,1,22
51167,249,1111,2004-07-03 22:03:41,2004,7,3,22,3,41
51168,1111,249,2004-07-03 22:06:13,2004,7,3,22,6,13
51169,249,1111,2004-07-03 22:07:38,2004,7,3,22,7,38
51170,249,569,2004-07-03 22:17:19,2004,7,3,22,17,19
51171,1667,447,2004-07-03 22:27:52,2004,7,3,22,27,52
51172,249,598,2004-07-03 22:32:46,2004,7,3,22,32,46
51173,1713,598,2004-07-03 22:33:23,2004,7,3,22,33,23
51174,741,495,2004-07-03 22:33:56,2004,7,3,22,33,56
51175,1713,1130,2004-07-03 22:42:53,2004,7,3,22,42,53
51176,1713,975,2004-07-03 22:45:39,2004,7,3,22,45,39
51177,975,1713,2004-07-03 22:49:08,2004,7,3,22,49,8
51178,1713,975,2004-07-03 22:49:37,2004,7,3,22,49,37
