,country,year,life_expectancy
151646,El Salvador,1994,69.6
151647,Equatorial Guinea,1994,48.5
151648,Eritrea,1994,57.0
151650,Estonia,1994,66.3
151651,Ethiopia,1994,48.8
151654,Fiji,1994,64.7
151655,Finland,1994,76.4
151656,France,1994,78.0
151657,French Guiana,1994,73.25
151658,French Polynesia,1994,70.05
151659,Gabon,1994,59.9
151660,Gambia,1994,62.3
151661,Georgia,1994,70.2
151662,Germany,1994,76.4
151663,Ghana,1994,59.6
151665,Greece,1994,77.7
151666,Greenland,1994,66.3
151667,Grenada,1994,70.4
151668,Guadeloupe,1994,75.14
151669,Guam,1994,72.7
151670,Guatemala,1994,64.6
151672,Guinea,1994,53.1
151673,Guinea-Bissau,1994,52.2
151674,Guyana,1994,64.5
151675,Haiti,1994,55.4
151677,Honduras,1994,70.1
151678,"Hong Kong, China",1994,78.48
151679,Hungary,1994,69.5
151680,Iceland,1994,79.1
151681,India,1994,59.5
151682,Indonesia,1994,65.7
151683,Iran,1994,69.6
151684,Iraq,1994,65.4
151685,Ireland,1994,77.3
151687,Israel,1994,77.1
151688,Italy,1994,77.8
151689,Jamaica,1994,74.8
151690,Japan,1994,79.8
151692,Jordan,1994,72.4
151693,Kazakhstan,1994,64.6
151694,Kenya,1994,58.7
151695,Kiribati,1994,58.7
151696,North Korea,1994,69.7
151697,South Korea,1994,73.6
151700,Kuwait,1994,77.6
151701,Kyrgyz Republic,1994,65.0
151702,Lao,1994,53.2
151703,Latvia,1994,65.7
151704,Lebanon,1994,73.0
151705,Lesotho,1994,59.2
151706,Liberia,1994,48.9
151707,Libya,1994,74.4
151709,Lithuania,1994,68.7
151710,Luxembourg,1994,76.5
151711,"Macao, China",1994,76.33
151712,"Macedonia, FYR",1994,71.7
151713,Madagascar,1994,56.8
151714,Malawi,1994,47.4
151715,Malaysia,1994,72.4
151716,Maldives,1994,68.6
151717,Mali,1994,51.2
151718,Malta,1994,78.2
151719,Marshall Islands,1994,65.3
151720,Martinique,1994,76.2
151721,Mauritania,1994,60.7
151722,Mauritius,1994,70.0
151723,Mayotte,1994,73.64
151724,Mexico,1994,72.7
151725,"Micronesia, Fed. Sts.",1994,65.1
151726,Moldova,1994,65.8
151728,Mongolia,1994,62.0
151729,Montenegro,1994,73.7
151731,Morocco,1994,69.1
151732,Mozambique,1994,52.6
151733,Myanmar,1994,58.8
151734,Namibia,1994,61.5
151736,Nepal,1994,61.0
151737,Netherlands,1994,77.5
151738,Netherlands Antilles,1994,74.49
151739,New Caledonia,1994,71.89
151740,New Zealand,1994,76.7
151742,Nicaragua,1994,74.1
151743,Niger,1994,49.1
151744,Nigeria,1994,54.9
151748,Northern Mariana Islands,1994,73.9
151749,Norway,1994,77.7
151750,Oman,1994,73.6
151751,Pakistan,1994,61.9
151753,Panama,1994,75.2
151754,Papua New Guinea,1994,56.7
151755,Paraguay,1994,74.0
151756,Peru,1994,70.5
151757,Philippines,1994,68.6
151759,Poland,1994,71.7
151760,Portugal,1994,75.5
151761,Puerto Rico,1994,73.1
151762,Qatar,1994,74.4
151763,Reunion,1994,74.11
151764,Romania,1994,69.5
151765,Russia,1994,63.8
151766,Rwanda,1994,13.2
151770,St. Lucia,1994,70.9
151772,St. Vincent and the Grenadines,1994,69.6
151774,Samoa,1994,69.8
151776,Sao Tome and Principe,1994,64.0
151777,Saudi Arabia,1994,75.1
151778,Senegal,1994,58.2
151779,Serbia,1994,72.1
151782,Seychelles,1994,69.6
151783,Sierra Leone,1994,51.6
151784,Singapore,1994,76.3
151785,Slovak Republic,1994,72.3
151786,Slovenia,1994,74.2
151787,Solomon Islands,1994,60.9
151788,Somalia,1994,49.7
151790,South Africa,1994,62.8
151792,Spain,1994,77.8
151793,Sri Lanka,1994,72.8
151794,Sudan,1994,60.2
151795,Suriname,1994,69.8
151797,Swaziland,1994,60.7
151798,Sweden,1994,78.5
151799,Switzerland,1994,78.4
151800,Syria,1994,72.3
151801,Taiwan,1994,74.6
151802,Tajikistan,1994,64.1
151803,Tanzania,1994,54.0
151804,Thailand,1994,70.6
151805,Timor-Leste,1994,61.3
151806,Togo,1994,57.6
151808,Tonga,1994,69.5
151810,Trinidad and Tobago,1994,69.2
151811,Tunisia,1994,72.5
151812,Turkey,1994,69.8
151813,Turkmenistan,1994,63.4
151816,Uganda,1994,48.5
151817,Ukraine,1994,67.5
151818,United Arab Emirates,1994,71.6
151819,United Kingdom,1994,76.6
151820,United States,1994,75.8
151821,Uruguay,1994,73.3
151823,Uzbekistan,1994,66.7
151825,Vanuatu,1994,62.2
151826,Venezuela,1994,72.4
151827,West Bank and Gaza,1994,73.3
151829,Western Sahara,1994,59.51
151830,Vietnam,1994,70.3
151831,Virgin Islands (U.S.),1994,75.94
151834,Yemen,1994,59.7
151836,Zambia,1994,47.7
151837,Zimbabwe,1994,58.2
151839,South Sudan,1994,52.3
152361,Afghanistan,1995,49.4
152363,Albania,1995,73.7
152364,Algeria,1995,71.6
152365,American Samoa,1995,70.6
152366,Andorra,1995,82.6
152367,Angola,1995,50.9
152369,Antigua and Barbuda,1995,73.5
152370,Argentina,1995,73.5
152371,Armenia,1995,69.1
152372,Aruba,1995,73.62
152373,Australia,1995,78.3
152374,Austria,1995,76.8
152375,Azerbaijan,1995,64.6
152376,Bahamas,1995,69.7
152377,Bahrain,1995,73.0
152378,Bangladesh,1995,61.6
152379,Barbados,1995,73.3
152380,Belarus,1995,68.2
152381,Belgium,1995,76.9
152382,Belize,1995,70.5
152383,Benin,1995,56.7
152384,Bermuda,1995,72.5
152385,Bhutan,1995,63.8
152386,Bolivia,1995,64.4
152387,Bosnia and Herzegovina,1995,67.0
152388,Botswana,1995,56.8
152389,Brazil,1995,69.0
152391,Brunei,1995,74.7
152392,Bulgaria,1995,71.0
152393,Burkina Faso,1995,51.3
152394,Burundi,1995,44.5
152395,Cambodia,1995,58.1
152396,Cameroon,1995,56.5
152397,Canada,1995,78.0
152398,Cape Verde,1995,68.3
152400,Central African Republic,1995,46.7
152401,Chad,1995,53.6
152402,Channel Islands,1995,76.53
152403,Chile,1995,75.4
152404,China,1995,68.4
152407,Colombia,1995,72.0
152408,Comoros,1995,58.9
152409,"Congo, Dem. Rep.",1995,54.0
152410,"Congo, Rep.",1995,52.6
152412,Costa Rica,1995,76.8
152413,Cote d'Ivoire,1995,52.5
152414,Croatia,1995,73.0
152415,Cuba,1995,75.0
152416,Cyprus,1995,76.7
152417,Czech Republic,1995,73.4
152419,Denmark,1995,75.6
152420,Djibouti,1995,60.4
152421,Dominica,1995,72.8
152422,Dominican Republic,1995,72.6
152424,Ecuador,1995,72.3
152425,Egypt,1995,67.4
152426,El Salvador,1995,70.0
152427,Equatorial Guinea,1995,48.5
152428,Eritrea,1995,57.8
152430,Estonia,1995,67.7
152431,Ethiopia,1995,49.2
152434,Fiji,1995,64.5
152435,Finland,1995,76.7
152436,France,1995,78.2
152437,French Guiana,1995,73.56
152438,French Polynesia,1995,70.43
152439,Gabon,1995,59.8
152440,Gambia,1995,62.6
152441,Georgia,1995,70.7
152442,Germany,1995,76.6
152443,Ghana,1995,60.0
152445,Greece,1995,77.8
152446,Greenland,1995,66.5
152447,Grenada,1995,70.7
152448,Guadeloupe,1995,75.48
152449,Guam,1995,73.0
152450,Guatemala,1995,66.9
152452,Guinea,1995,53.4
152453,Guinea-Bissau,1995,52.3
152454,Guyana,1995,64.4
152455,Haiti,1995,56.2
152457,Honduras,1995,70.1
152458,"Hong Kong, China",1995,78.72
152459,Hungary,1995,70.1
152460,Iceland,1995,78.9
152461,India,1995,59.9
152462,Indonesia,1995,66.1
152463,Iran,1995,69.9
152464,Iraq,1995,65.3
152465,Ireland,1995,77.1
152467,Israel,1995,77.4
152468,Italy,1995,78.1
152469,Jamaica,1995,74.7
152470,Japan,1995,79.7
152472,Jordan,1995,72.5
152473,Kazakhstan,1995,63.6
152474,Kenya,1995,58.1
152475,Kiribati,1995,58.9
152476,North Korea,1995,58.6
152477,South Korea,1995,74.0
152480,Kuwait,1995,76.5
152481,Kyrgyz Republic,1995,65.1
152482,Lao,1995,53.6
152483,Latvia,1995,66.5
152484,Lebanon,1995,73.4
152485,Lesotho,1995,58.7
152486,Liberia,1995,50.9
152487,Libya,1995,74.6
152489,Lithuania,1995,69.0
152490,Luxembourg,1995,76.9
152491,"Macao, China",1995,76.56
152492,"Macedonia, FYR",1995,71.8
152493,Madagascar,1995,57.2
152494,Malawi,1995,46.9
152495,Malaysia,1995,72.4
152496,Maldives,1995,69.3
152497,Mali,1995,51.4
152498,Malta,1995,78.4
152499,Marshall Islands,1995,65.2
152500,Martinique,1995,76.54
152501,Mauritania,1995,61.2
152502,Mauritius,1995,70.3
152503,Mayotte,1995,74.0
152504,Mexico,1995,73.0
152505,"Micronesia, Fed. Sts.",1995,65.4
152506,Moldova,1995,65.4
152508,Mongolia,1995,61.7
152509,Montenegro,1995,73.5
152511,Morocco,1995,69.5
152512,Mozambique,1995,52.7
152513,Myanmar,1995,59.0
152514,Namibia,1995,60.5
152516,Nepal,1995,61.7
152517,Netherlands,1995,77.6
152518,Netherlands Antilles,1995,74.48
152519,New Caledonia,1995,72.16
152520,New Zealand,1995,77.0
152522,Nicaragua,1995,74.4
152523,Niger,1995,49.5
152524,Nigeria,1995,55.0
152528,Northern Mariana Islands,1995,74.2
152529,Norway,1995,77.9
152530,Oman,1995,73.9
152531,Pakistan,1995,61.8
152533,Panama,1995,75.3
152534,Papua New Guinea,1995,56.9
152535,Paraguay,1995,74.1
152536,Peru,1995,71.1
152537,Philippines,1995,68.8
152539,Poland,1995,71.9
152540,Portugal,1995,75.5
152541,Puerto Rico,1995,73.3
152542,Qatar,1995,74.4
152543,Reunion,1995,74.45
152544,Romania,1995,69.4
152545,Russia,1995,64.4
152546,Rwanda,1995,43.8
152550,St. Lucia,1995,71.1
152552,St. Vincent and the Grenadines,1995,69.6
152554,Samoa,1995,70.0
152556,Sao Tome and Principe,1995,64.1
152557,Saudi Arabia,1995,75.5
152558,Senegal,1995,58.4
152559,Serbia,1995,72.0
152562,Seychelles,1995,69.8
152563,Sierra Leone,1995,50.9
152564,Singapore,1995,76.4
152565,Slovak Republic,1995,72.4
152566,Slovenia,1995,74.6
152567,Solomon Islands,1995,61.1
152568,Somalia,1995,49.9
152570,South Africa,1995,62.7
152572,Spain,1995,77.9
152573,Sri Lanka,1995,71.7
152574,Sudan,1995,60.5
152575,Suriname,1995,70.1
152577,Swaziland,1995,59.1
152578,Sweden,1995,78.9
152579,Switzerland,1995,78.5
152580,Syria,1995,72.7
152581,Taiwan,1995,74.6
152582,Tajikistan,1995,64.1
152583,Tanzania,1995,53.9
152584,Thailand,1995,70.6
152585,Timor-Leste,1995,61.8
152586,Togo,1995,57.6
152588,Tonga,1995,69.6
152590,Trinidad and Tobago,1995,69.3
152591,Tunisia,1995,72.9
152592,Turkey,1995,70.0
152593,Turkmenistan,1995,63.3
152596,Uganda,1995,48.3
152597,Ukraine,1995,66.5
152598,United Arab Emirates,1995,71.9
152599,United Kingdom,1995,76.7
152600,United States,1995,75.9
152601,Uruguay,1995,73.4
152603,Uzbekistan,1995,66.6
152605,Vanuatu,1995,62.3
152606,Venezuela,1995,72.7
152607,West Bank and Gaza,1995,73.7
152609,Western Sahara,1995,60.0
152610,Vietnam,1995,70.6
152611,Virgin Islands (U.S.),1995,76.23
152614,Yemen,1995,60.3
152616,Zambia,1995,46.9
152617,Zimbabwe,1995,56.0
152619,South Sudan,1995,52.7
153141,Afghanistan,1996,49.7
153143,Albania,1996,73.8
153144,Algeria,1996,72.1
153145,American Samoa,1996,70.7
153146,Andorra,1996,82.8
153147,Angola,1996,51.3
153149,Antigua and Barbuda,1996,73.5
153150,Argentina,1996,73.5
153151,Armenia,1996,69.4
153152,Aruba,1996,73.65
153153,Australia,1996,78.5
153154,Austria,1996,77.1
153155,Azerbaijan,1996,65.0
153156,Bahamas,1996,70.0
153157,Bahrain,1996,73.4
153158,Bangladesh,1996,62.4
153159,Barbados,1996,73.7
153160,Belarus,1996,68.1
153161,Belgium,1996,77.2
153162,Belize,1996,70.4
153163,Benin,1996,56.6
153164,Bermuda,1996,72.5
153165,Bhutan,1996,64.7
153166,Bolivia,1996,65.1
153167,Bosnia and Herzegovina,1996,73.8
153168,Botswana,1996,54.8
153169,Brazil,1996,69.3
153171,Brunei,1996,74.9
153172,Bulgaria,1996,70.9
153173,Burkina Faso,1996,51.5
153174,Burundi,1996,44.3
153175,Cambodia,1996,58.3
153176,Cameroon,1996,56.2
153177,Canada,1996,78.3
153178,Cape Verde,1996,68.2
153180,Central African Republic,1996,46.3
153181,Chad,1996,53.0
153182,Channel Islands,1996,76.72
153183,Chile,1996,75.7
153184,China,1996,68.8
153187,Colombia,1996,72.2
153188,Comoros,1996,58.4
153189,"Congo, Dem. Rep.",1996,51.8
153190,"Congo, Rep.",1996,52.2
153192,Costa Rica,1996,76.8
153193,Cote d'Ivoire,1996,52.3
153194,Croatia,1996,73.4
153195,Cuba,1996,75.2
153196,Cyprus,1996,77.1
153197,Czech Republic,1996,73.8
153199,Denmark,1996,75.9
153200,Djibouti,1996,60.3
153201,Dominica,1996,72.8
153202,Dominican Republic,1996,72.6
153204,Ecuador,1996,72.5
153205,Egypt,1996,67.9
153206,El Salvador,1996,70.3
153207,Equatorial Guinea,1996,48.9
153208,Eritrea,1996,58.4
153210,Estonia,1996,69.8
153211,Ethiopia,1996,50.0
153214,Fiji,1996,64.3
153215,Finland,1996,76.8
153216,France,1996,78.4
153217,French Guiana,1996,73.84
153218,French Polynesia,1996,70.82
153219,Gabon,1996,59.6
153220,Gambia,1996,62.8
153221,Georgia,1996,71.2
153222,Germany,1996,76.9
153223,Ghana,1996,60.1
153225,Greece,1996,77.9
153226,Greenland,1996,66.8
153227,Grenada,1996,70.8
153228,Guadeloupe,1996,75.82
153229,Guam,1996,73.2
153230,Guatemala,1996,68.1
153232,Guinea,1996,53.8
153233,Guinea-Bissau,1996,52.6
153234,Guyana,1996,64.3
153235,Haiti,1996,56.7
153237,Honduras,1996,70.1
153238,"Hong Kong, China",1996,78.99
153239,Hungary,1996,70.5
153240,Iceland,1996,79.4
153241,India,1996,60.2
153242,Indonesia,1996,66.4
153243,Iran,1996,69.8
153244,Iraq,1996,65.3
153245,Ireland,1996,77.5
153247,Israel,1996,77.7
153248,Italy,1996,78.3
153249,Jamaica,1996,74.5
153250,Japan,1996,80.2
153252,Jordan,1996,72.6
153253,Kazakhstan,1996,63.5
153254,Kenya,1996,57.4
153255,Kiribati,1996,59.2
153256,North Korea,1996,58.7
153257,South Korea,1996,74.5
153260,Kuwait,1996,76.0
153261,Kyrgyz Republic,1996,65.2
153262,Lao,1996,54.0
153263,Latvia,1996,68.6
153264,Lebanon,1996,74.0
153265,Lesotho,1996,57.9
153266,Liberia,1996,50.4
153267,Libya,1996,74.6
153269,Lithuania,1996,70.2
153270,Luxembourg,1996,77.1
153271,"Macao, China",1996,76.78
153272,"Macedonia, FYR",1996,72.1
153273,Madagascar,1996,57.6
153274,Malawi,1996,46.3
153275,Malaysia,1996,72.5
153276,Maldives,1996,70.0
153277,Mali,1996,51.8
153278,Malta,1996,78.5
153279,Marshall Islands,1996,65.3
153280,Martinique,1996,76.88
153281,Mauritania,1996,61.5
153282,Mauritius,1996,70.5
153283,Mayotte,1996,74.35
153284,Mexico,1996,73.3
153285,"Micronesia, Fed. Sts.",1996,65.7
153286,Moldova,1996,66.1
153288,Mongolia,1996,61.7
153289,Montenegro,1996,73.4
153291,Morocco,1996,70.0
153292,Mozambique,1996,52.6
153293,Myanmar,1996,59.4
153294,Namibia,1996,59.3
153296,Nepal,1996,62.5
153297,Netherlands,1996,77.6
153298,Netherlands Antilles,1996,74.48
153299,New Caledonia,1996,72.43
153300,New Zealand,1996,77.3
153302,Nicaragua,1996,74.7
153303,Niger,1996,50.2
153304,Nigeria,1996,55.0
153308,Northern Mariana Islands,1996,74.5
153309,Norway,1996,78.2
153310,Oman,1996,74.2
153311,Pakistan,1996,61.9
153313,Panama,1996,75.4
153314,Papua New Guinea,1996,57.0
153315,Paraguay,1996,74.1
153316,Peru,1996,71.7
153317,Philippines,1996,68.9
153319,Poland,1996,72.4
153320,Portugal,1996,75.5
153321,Puerto Rico,1996,73.6
153322,Qatar,1996,74.5
153323,Reunion,1996,74.79
153324,Romania,1996,69.1
153325,Russia,1996,65.7
153326,Rwanda,1996,44.6
153330,St. Lucia,1996,71.2
153332,St. Vincent and the Grenadines,1996,69.4
153334,Samoa,1996,70.2
153336,Sao Tome and Principe,1996,63.9
153337,Saudi Arabia,1996,75.8
153338,Senegal,1996,58.8
153339,Serbia,1996,71.9
153342,Seychelles,1996,69.9
153343,Sierra Leone,1996,51.9
153344,Singapore,1996,76.7
153345,Slovak Republic,1996,72.8
153346,Slovenia,1996,75.0
153347,Solomon Islands,1996,61.4
153348,Somalia,1996,49.9
153350,South Africa,1996,61.6
153352,Spain,1996,78.1
153353,Sri Lanka,1996,71.3
153354,Sudan,1996,60.6
153355,Suriname,1996,70.2
153357,Swaziland,1996,57.1
153358,Sweden,1996,79.1
153359,Switzerland,1996,79.1
153360,Syria,1996,73.1
153361,Taiwan,1996,74.7
153362,Tajikistan,1996,63.3
153363,Tanzania,1996,53.8
153364,Thailand,1996,70.6
153365,Timor-Leste,1996,62.3
153366,Togo,1996,57.3
153368,Tonga,1996,69.7
153370,Trinidad and Tobago,1996,69.3
153371,Tunisia,1996,73.4
153372,Turkey,1996,70.6
153373,Turkmenistan,1996,63.2
153376,Uganda,1996,48.2
153377,Ukraine,1996,66.7
153378,United Arab Emirates,1996,72.1
153379,United Kingdom,1996,76.9
153380,United States,1996,76.3
153381,Uruguay,1996,73.5
153383,Uzbekistan,1996,66.7
153385,Vanuatu,1996,62.4
153386,Venezuela,1996,73.1
153387,West Bank and Gaza,1996,74.0
153389,Western Sahara,1996,60.51
153390,Vietnam,1996,70.9
153391,Virgin Islands (U.S.),1996,76.52
153394,Yemen,1996,60.7
153396,Zambia,1996,46.3
153397,Zimbabwe,1996,54.4
153399,South Sudan,1996,53.1
153921,Afghanistan,1997,49.5
153923,Albania,1997,74.1
153924,Algeria,1997,72.4
153925,American Samoa,1997,70.8
153926,Andorra,1997,83.1
153927,Angola,1997,51.7
153929,Antigua and Barbuda,1997,73.9
153930,Argentina,1997,73.6
153931,Armenia,1997,70.0
153932,Aruba,1997,73.67
153933,Australia,1997,78.8
153934,Austria,1997,77.6
153935,Azerbaijan,1997,65.3
153936,Bahamas,1997,70.2
153937,Bahrain,1997,73.8
153938,Bangladesh,1997,63.2
153939,Barbados,1997,73.9
153940,Belarus,1997,68.0
153941,Belgium,1997,77.4
153942,Belize,1997,69.7
153943,Benin,1997,56.9
153944,Bermuda,1997,73.7
153945,Bhutan,1997,65.1
153946,Bolivia,1997,65.6
153947,Bosnia and Herzegovina,1997,74.4
153948,Botswana,1997,52.9
153949,Brazil,1997,69.6
153951,Brunei,1997,75.2
153952,Bulgaria,1997,70.6
153953,Burkina Faso,1997,51.6
153954,Burundi,1997,45.0
153955,Cambodia,1997,58.7
153956,Cameroon,1997,55.5
153957,Canada,1997,78.6
153958,Cape Verde,1997,68.2
153960,Central African Republic,1997,45.9
153961,Chad,1997,52.5
153962,Channel Islands,1997,76.92
153963,Chile,1997,76.2
153964,China,1997,69.1
153967,Colombia,1997,72.8
153968,Comoros,1997,59.4
153969,"Congo, Dem. Rep.",1997,53.2
153970,"Congo, Rep.",1997,46.3
153972,Costa Rica,1997,77.0
153973,Cote d'Ivoire,1997,52.3
153974,Croatia,1997,73.4
153975,Cuba,1997,75.4
153976,Cyprus,1997,77.1
153977,Czech Republic,1997,74.2
153979,Denmark,1997,76.2
153980,Djibouti,1997,60.1
153981,Dominica,1997,73.0
153982,Dominican Republic,1997,72.9
153984,Ecuador,1997,72.7
153985,Egypt,1997,68.2
153986,El Salvador,1997,70.8
153987,Equatorial Guinea,1997,50.3
153988,Eritrea,1997,59.0
153990,Estonia,1997,70.0
153991,Ethiopia,1997,50.6
153994,Fiji,1997,64.1
153995,Finland,1997,77.1
153996,France,1997,78.7
153997,French Guiana,1997,74.1
153998,French Polynesia,1997,71.21
153999,Gabon,1997,59.9
154000,Gambia,1997,63.1
154001,Georgia,1997,71.3
154002,Germany,1997,77.3
154003,Ghana,1997,59.8
154005,Greece,1997,78.1
154006,Greenland,1997,66.9
154007,Grenada,1997,70.8
154008,Guadeloupe,1997,76.15
154009,Guam,1997,69.4
154010,Guatemala,1997,67.7
154012,Guinea,1997,54.0
154013,Guinea-Bissau,1997,52.8
154014,Guyana,1997,64.3
154015,Haiti,1997,57.0
154017,Honduras,1997,70.2
154018,"Hong Kong, China",1997,79.29
154019,Hungary,1997,70.9
154020,Iceland,1997,79.6
154021,India,1997,60.5
154022,Indonesia,1997,66.7
154023,Iran,1997,70.3
154024,Iraq,1997,65.2
154025,Ireland,1997,77.4
154027,Israel,1997,77.9
154028,Italy,1997,78.7
154029,Jamaica,1997,74.4
154030,Japan,1997,80.4
154032,Jordan,1997,72.8
154033,Kazakhstan,1997,63.9
154034,Kenya,1997,56.7
154035,Kiribati,1997,59.4
154036,North Korea,1997,58.8
154037,South Korea,1997,74.9
154040,Kuwait,1997,76.2
154041,Kyrgyz Republic,1997,65.3
154042,Lao,1997,54.4
154043,Latvia,1997,69.3
154044,Lebanon,1997,74.4
154045,Lesotho,1997,56.6
154046,Liberia,1997,53.8
154047,Libya,1997,74.8
154049,Lithuania,1997,71.1
154050,Luxembourg,1997,77.4
154051,"Macao, China",1997,77.0
154052,"Macedonia, FYR",1997,72.3
154053,Madagascar,1997,58.0
154054,Malawi,1997,45.8
154055,Malaysia,1997,72.8
154056,Maldives,1997,70.8
154057,Mali,1997,52.2
154058,Malta,1997,78.8
154059,Marshall Islands,1997,65.1
154060,Martinique,1997,77.22
154061,Mauritania,1997,62.0
154062,Mauritius,1997,70.7
154063,Mayotte,1997,74.7
154064,Mexico,1997,73.6
154065,"Micronesia, Fed. Sts.",1997,65.9
154066,Moldova,1997,67.9
154068,Mongolia,1997,61.9
154069,Montenegro,1997,73.3
154071,Morocco,1997,70.4
154072,Mozambique,1997,52.5
154073,Myanmar,1997,59.7
154074,Namibia,1997,58.1
154076,Nepal,1997,63.4
154077,Netherlands,1997,77.9
154078,Netherlands Antilles,1997,74.5
154079,New Caledonia,1997,72.7
154080,New Zealand,1997,77.6
154082,Nicaragua,1997,75.0
154083,Niger,1997,50.6
154084,Nigeria,1997,55.0
154088,Northern Mariana Islands,1997,74.7
154089,Norway,1997,78.3
154090,Oman,1997,74.5
154091,Pakistan,1997,61.8
154093,Panama,1997,75.6
154094,Papua New Guinea,1997,57.2
154095,Paraguay,1997,74.2
154096,Peru,1997,72.4
154097,Philippines,1997,69.0
154099,Poland,1997,72.7
154100,Portugal,1997,75.8
154101,Puerto Rico,1997,74.5
154102,Qatar,1997,74.6
154103,Reunion,1997,75.12
154104,Romania,1997,69.1
154105,Russia,1997,67.0
154106,Rwanda,1997,44.0
154110,St. Lucia,1997,71.5
154112,St. Vincent and the Grenadines,1997,69.7
154114,Samoa,1997,70.4
154116,Sao Tome and Principe,1997,63.9
154117,Saudi Arabia,1997,76.0
154118,Senegal,1997,58.9
154119,Serbia,1997,72.1
154122,Seychelles,1997,70.1
154123,Sierra Leone,1997,51.3
154124,Singapore,1997,77.2
154125,Slovak Republic,1997,72.8
154126,Slovenia,1997,75.2
154127,Solomon Islands,1997,61.5
154128,Somalia,1997,49.6
154130,South Africa,1997,60.0
154132,Spain,1997,78.6
154133,Sri Lanka,1997,71.4
154134,Sudan,1997,60.8
154135,Suriname,1997,70.2
154137,Swaziland,1997,55.8
154138,Sweden,1997,79.4
154139,Switzerland,1997,79.2
154140,Syria,1997,73.4
154141,Taiwan,1997,75.2
154142,Tajikistan,1997,64.8
154143,Tanzania,1997,53.8
154144,Thailand,1997,70.5
154145,Timor-Leste,1997,62.4
154146,Togo,1997,56.9
154148,Tonga,1997,69.7
154150,Trinidad and Tobago,1997,69.4
154151,Tunisia,1997,73.9
154152,Turkey,1997,71.2
154153,Turkmenistan,1997,63.2
154156,Uganda,1997,48.5
154157,Ukraine,1997,67.3
154158,United Arab Emirates,1997,72.4
154159,United Kingdom,1997,77.1
154160,United States,1997,76.6
154161,Uruguay,1997,73.7
154163,Uzbekistan,1997,66.9
154165,Vanuatu,1997,61.2
154166,Venezuela,1997,73.6
154167,West Bank and Gaza,1997,74.2
154169,Western Sahara,1997,61.04
154170,Vietnam,1997,71.1
154171,Virgin Islands (U.S.),1997,76.8
154174,Yemen,1997,61.1
154176,Zambia,1997,45.9
154177,Zimbabwe,1997,52.8
154178,Åland,1997,78.9
154179,South Sudan,1997,53.4
154701,Afghanistan,1998,48.6
154703,Albania,1998,74.2
154704,Algeria,1998,72.6
154705,American Samoa,1998,71.0
154706,Andorra,1998,83.3
154707,Angola,1998,51.8
154709,Antigua and Barbuda,1998,74.1
154710,Argentina,1998,73.8
154711,Armenia,1998,70.5
154712,Aruba,1998,73.7
154713,Australia,1998,79.2
154714,Austria,1998,77.8
154715,Azerbaijan,1998,65.6
154716,Bahamas,1998,70.1
154717,Bahrain,1998,74.0
154718,Bangladesh,1998,63.9
154719,Barbados,1998,74.1
