,Salary,CareerSatisfaction,HoursPerWeek,JobSatisfaction,StackOverflowSatisfaction
16199,,7.0,,7.0,8.0
16200,,,,,
16201,,8.0,,8.0,10.0
16202,50000.0,7.0,,8.0,7.0
16203,,7.0,4.0,4.0,5.0
16204,2634.40860215054,7.0,4.0,9.0,10.0
16205,,9.0,,7.0,8.0
16206,,,1.0,,8.0
16207,127000.0,6.0,,7.0,9.0
16208,,5.0,,6.0,
16209,,5.0,,6.0,8.0
16210,,5.0,5.0,2.0,
16211,,3.0,3.0,7.0,8.0
16212,82000.0,8.0,1.0,4.0,8.0
16213,1031.17588423332,8.0,,10.0,10.0
16214,,8.0,,7.0,9.0
16215,,10.0,0.0,7.0,10.0
16216,,8.0,1.0,6.0,7.0
16217,78000.0,8.0,,8.0,10.0
16218,,10.0,2.0,6.0,
16219,,8.0,2.0,7.0,7.0
16220,,9.0,1.0,9.0,10.0
16221,,6.0,1.0,4.0,
16222,,5.0,40.0,,7.0
16223,,8.0,,9.0,
16224,,9.0,,7.0,
16225,,,,,6.0
16226,,7.0,0.0,7.0,6.0
16227,1182.79569892473,5.0,0.0,10.0,10.0
16228,125000.0,7.0,0.0,7.0,8.0
16229,,7.0,,7.0,7.0
16230,,10.0,2.0,10.0,
16231,,8.0,,10.0,8.0
16232,,,,,8.0
16233,51612.903225806396,10.0,,10.0,8.0
16234,,6.0,,6.0,6.0
16235,,,,,
16236,,8.0,,9.0,9.0
16237,,8.0,,,8.0
16238,,,,,8.0
16239,,10.0,,10.0,8.0
16240,,9.0,,9.0,10.0
16241,,9.0,2.0,6.0,9.0
16242,,9.0,1.0,7.0,8.0
16243,,3.0,3.0,3.0,7.0
16244,,9.0,,9.0,8.0
16245,,9.0,,8.0,10.0
16246,,8.0,,9.0,9.0
16247,,8.0,,9.0,10.0
16248,,,,,10.0
16249,,6.0,1.0,4.0,
16250,,,,,9.0
16251,,8.0,,8.0,
16252,,7.0,,7.0,8.0
16253,,,6.0,,
16254,36129.0322580645,6.0,,8.0,9.0
16255,,,,,7.0
16256,,6.0,2.0,2.0,10.0
16257,,,,,
16258,,,,,
16259,45243.75,7.0,,8.0,8.0
16260,,7.0,,7.0,10.0
16261,,10.0,,9.0,
16262,,8.0,,9.0,9.0
16263,105000.0,10.0,,10.0,10.0
16264,,,1.0,,10.0
16265,50000.0,5.0,1.0,3.0,7.0
16266,,8.0,,7.0,7.0
16267,,7.0,,7.0,
16268,,6.0,,6.0,
16269,,6.0,2.0,3.0,9.0
16270,50000.0,5.0,,5.0,
16271,,9.0,,,10.0
16272,,10.0,40.0,10.0,10.0
16273,,8.0,2.0,8.0,10.0
16274,,6.0,2.0,6.0,10.0
16275,,7.0,,5.0,
16276,,,,,
16277,,9.0,0.0,9.0,8.0
16278,60606.06060606059,7.0,,8.0,8.0
16279,,7.0,,5.0,
16280,,,2.0,,
16281,8494.62365591398,10.0,,9.0,10.0
16282,,5.0,,,10.0
16283,,0.0,1.0,6.0,10.0
16284,,10.0,,0.0,
16285,,,,,
16286,,9.0,,10.0,10.0
16287,,8.0,,8.0,
16288,,8.0,1.0,10.0,
16289,,8.0,1.0,8.0,8.0
16290,,5.0,,5.0,8.0
16291,,8.0,,8.0,7.0
16292,,9.0,,6.0,10.0
16293,,9.0,1.0,9.0,10.0
16294,,,,,8.0
16295,,,0.0,,8.0
16296,,10.0,,6.0,
16297,,7.0,0.0,2.0,5.0
16298,,8.0,0.0,8.0,8.0
16299,,8.0,,3.0,
16300,,8.0,,5.0,
16301,,8.0,5.0,8.0,
16302,,,8.0,,7.0
16303,,7.0,,6.0,8.0
16304,,7.0,0.0,5.0,10.0
16305,50000.0,6.0,,5.0,
16306,,,5.0,,8.0
16307,,7.0,2.0,7.0,8.0
16308,60000.0,7.0,,9.0,10.0
16309,,8.0,,8.0,8.0
16310,,7.0,,8.0,8.0
16311,,,0.0,,8.0
16312,,8.0,0.0,6.0,
16313,,,,,
16314,,7.0,0.0,7.0,9.0
16315,,,0.0,,3.0
16316,,,,,
16317,,7.0,1.0,7.0,10.0
16318,,,,,7.0
16319,,8.0,20.0,5.0,9.0
16320,159120.0,10.0,1.0,10.0,10.0
16321,,10.0,,10.0,
16322,,1.0,,1.0,7.0
16323,41984.9462365591,7.0,0.0,8.0,9.0
16324,,8.0,,9.0,7.0
16325,33125.0,9.0,4.0,7.0,9.0
16326,,10.0,0.0,10.0,10.0
16327,112000.0,8.0,,8.0,10.0
16328,,8.0,,6.0,
16329,54838.7096774193,8.0,1.0,8.0,8.0
16330,75757.5757575758,7.0,,5.0,9.0
16331,,9.0,,7.0,
16332,80000.0,10.0,38.0,7.0,10.0
16333,,9.0,2.0,7.0,10.0
16334,,6.0,,6.0,
16335,37119.5248700817,9.0,,9.0,7.0
16336,,9.0,3.0,9.0,9.0
16337,,7.0,1.0,7.0,8.0
16338,,10.0,1.0,10.0,
16339,,,2.0,,9.0
16340,110000.0,9.0,,10.0,10.0
16341,3763.44086021505,8.0,,5.0,9.0
16342,,,2.0,,10.0
16343,87500.0,9.0,,9.0,9.0
16344,,,,,
16345,,7.0,,7.0,
16346,,8.0,1.0,6.0,8.0
16347,,,0.0,,9.0
16348,,10.0,,10.0,
16349,19354.8387096774,9.0,,9.0,10.0
16350,,,,,
16351,46236.559139784906,9.0,1.0,6.0,9.0
16352,,,0.0,,5.0
16353,60000.0,8.0,0.0,7.0,7.0
16354,,8.0,,,7.0
16355,75268.8172043011,7.0,1.0,5.0,7.0
16356,,0.0,,0.0,
16357,,6.0,,,
16358,,6.0,20.0,6.0,8.0
16359,,7.0,,,7.0
16360,,7.0,9.0,6.0,6.0
16361,,9.0,,9.0,
16362,56818.181818181794,10.0,,9.0,9.0
16363,37634.4086021505,7.0,1.0,8.0,9.0
16364,,8.0,,7.0,
16365,140000.0,10.0,,9.0,7.0
16366,,10.0,0.0,10.0,
16367,,6.0,,6.0,8.0
16368,,10.0,,8.0,
16369,,,,,
16370,,9.0,,7.0,10.0
16371,43010.752688172004,6.0,1.0,6.0,10.0
16372,,10.0,,8.0,8.0
16373,85167.4641148325,9.0,,9.0,
16374,,8.0,16.0,,8.0
16375,64.5161290322581,5.0,2.0,5.0,8.0
16376,,2.0,,2.0,9.0
16377,,7.0,0.0,,8.0
16378,,,0.0,,
16379,,7.0,1.0,7.0,6.0
16380,,7.0,3.0,4.0,7.0
16381,,10.0,,10.0,
16382,43010.752688172004,9.0,,9.0,8.0
16383,34408.6021505376,5.0,,5.0,8.0
16384,,,,,
16385,,,13.0,,8.0
16386,,10.0,,,9.0
16387,,8.0,,7.0,9.0
16388,,6.0,0.0,8.0,10.0
16389,,6.0,5.0,4.0,8.0
16390,,1.0,28.0,,
16391,,4.0,,1.0,
16392,,7.0,,8.0,10.0
16393,,3.0,,5.0,
16394,115241.0,10.0,0.0,5.0,8.0
16395,58750.0,7.0,,7.0,10.0
16396,22580.645161290297,7.0,,9.0,7.0
16397,,9.0,0.0,8.0,8.0
16398,,8.0,,8.0,
16399,,9.0,,7.0,
16400,,8.0,0.0,8.0,
16401,90566.0377358491,7.0,,6.0,6.0
16402,,6.0,1.0,5.0,10.0
16403,45161.29032258059,7.0,,8.0,9.0
16404,85000.0,8.0,,8.0,9.0
16405,53763.440860215094,5.0,,3.0,8.0
16406,125000.0,7.0,,6.0,4.0
16407,,7.0,,6.0,
16408,,8.0,20.0,,8.0
16409,19138.755980861202,10.0,1.0,8.0,9.0
16410,,6.0,,5.0,8.0
16411,,10.0,,10.0,7.0
16412,,7.0,0.0,9.0,7.0
16413,,7.0,,9.0,10.0
16414,25806.451612903198,6.0,,7.0,10.0
16415,,8.0,,8.0,10.0
16416,,,,,
16417,120000.0,7.0,,9.0,6.0
16418,,9.0,0.0,9.0,9.0
16419,,,3.0,,8.0
16420,,,,,
16421,,9.0,0.0,8.0,
16422,,,,,
16423,,,,,
16424,,9.0,,6.0,
16425,,,,,7.0
16426,43010.752688172004,1.0,,1.0,10.0
16427,,8.0,,3.0,10.0
16428,,10.0,1.0,10.0,9.0
16429,26057.5002171458,7.0,,8.0,9.0
16430,,,,,10.0
16431,,,1.0,,7.0
16432,,8.0,0.0,6.0,
16433,,9.0,,10.0,6.0
16434,12903.225806451599,8.0,,8.0,7.0
16435,,8.0,,8.0,9.0
16436,68279.5698924731,9.0,,9.0,6.0
16437,,8.0,,8.0,7.0
16438,,,5.0,,
16439,,10.0,,10.0,10.0
16440,,8.0,,10.0,7.0
16441,,10.0,,10.0,
16442,46212.1212121212,7.0,2.0,7.0,9.0
16443,,8.0,0.0,7.0,10.0
16444,,6.0,,4.0,7.0
16445,,8.0,2.0,5.0,8.0
16446,,7.0,0.0,8.0,7.0
16447,,7.0,0.0,8.0,10.0
16448,,,,,6.0
16449,,10.0,,9.0,10.0
16450,,5.0,5.0,7.0,9.0
16451,,9.0,,8.0,8.0
16452,6451.61290322581,7.0,,7.0,8.0
16453,,8.0,,8.0,9.0
16454,,8.0,,9.0,10.0
16455,,8.0,,9.0,6.0
16456,21505.376344086002,7.0,,7.0,7.0
16457,,,,,7.0
16458,110000.0,10.0,,10.0,8.0
16459,,,,,9.0
16460,80645.16129032259,9.0,,9.0,7.0
16461,5161.290322580639,7.0,,7.0,8.0
16462,,3.0,,5.0,5.0
16463,,,3.0,,8.0
16464,,2.0,20.0,2.0,7.0
16465,68181.8181818182,7.0,,8.0,9.0
16466,,10.0,3.0,2.0,
16467,120000.0,7.0,1.0,7.0,8.0
16468,,7.0,,7.0,8.0
16469,,,,,
16470,50537.6344086021,2.0,1.0,3.0,8.0
16471,175000.0,9.0,,8.0,9.0
16472,75757.5757575758,8.0,,8.0,9.0
16473,,8.0,,6.0,
16474,,8.0,,8.0,
16475,,9.0,,9.0,8.0
16476,,8.0,,10.0,10.0
16477,,,,6.0,
16478,,,1.0,,10.0
16479,,4.0,,6.0,9.0
16480,120000.0,9.0,0.0,8.0,10.0
16481,,8.0,,7.0,
16482,,9.0,,9.0,8.0
16483,,7.0,,5.0,9.0
16484,,7.0,,7.0,10.0
16485,95000.0,7.0,,8.0,8.0
16486,,,,,9.0
16487,,7.0,,5.0,9.0
16488,,7.0,,9.0,
16489,,8.0,6.0,8.0,6.0
16490,,9.0,2.0,8.0,10.0
16491,,3.0,,3.0,9.0
16492,,8.0,,8.0,
16493,,4.0,,7.0,5.0
16494,,9.0,,6.0,8.0
16495,,,0.0,,8.0
16496,53763.440860215094,7.0,0.0,9.0,8.0
16497,,,16.0,,6.0
16498,60000.0,7.0,8.0,3.0,10.0
16499,,8.0,1.0,7.0,9.0
16500,,5.0,,1.0,8.0
16501,,,21.0,,
16502,,5.0,2.0,0.0,
16503,,9.0,,8.0,9.0
16504,,3.0,4.0,3.0,10.0
16505,,,,,9.0
16506,2469.13580246914,7.0,,8.0,9.0
16507,,,,,8.0
16508,36021.5053763441,7.0,1.0,8.0,9.0
16509,,,,,
16510,,,1.0,,
16511,,,,,
16512,,6.0,0.0,10.0,10.0
16513,39154.2678151919,8.0,1.0,7.0,8.0
16514,,,,,
16515,,,,,
16516,69318.1818181818,8.0,,8.0,6.0
16517,,6.0,20.0,,
16518,,10.0,,10.0,6.0
16519,,7.0,,7.0,7.0
16520,65000.0,8.0,1.0,6.0,7.0
16521,,8.0,,7.0,9.0
16522,,8.0,0.0,8.0,4.0
16523,,8.0,1.0,8.0,8.0
16524,121212.121212121,7.0,0.0,7.0,8.0
16525,,,40.0,,
16526,50000.0,6.0,,7.0,8.0
16527,,10.0,,10.0,9.0
16528,45000.0,8.0,1.0,6.0,10.0
16529,9535.03184713376,4.0,7.0,5.0,10.0
16530,,7.0,,8.0,7.0
16531,,8.0,2.0,3.0,9.0
16532,,9.0,0.0,4.0,9.0
16533,,3.0,,1.0,5.0
16534,,5.0,1.0,5.0,8.0
16535,,10.0,,10.0,10.0
16536,,8.0,,8.0,9.0
16537,,7.0,,6.0,
16538,34408.6021505376,8.0,,10.0,10.0
16539,,10.0,0.0,10.0,
16540,,9.0,,7.0,9.0
16541,,,,,
16542,,9.0,,9.0,
16543,,4.0,3.0,4.0,
16544,,6.0,,6.0,8.0
16545,87360.0,7.0,,10.0,9.0
16546,,6.0,,,7.0
16547,,7.0,,6.0,10.0
16548,,,,,
16549,,7.0,0.0,,
16550,,8.0,,7.0,9.0
16551,,7.0,,6.0,
16552,,7.0,,7.0,7.0
16553,32700.0,7.0,,7.0,10.0
16554,,8.0,,9.0,7.0
16555,,8.0,1.0,8.0,10.0
16556,,9.0,,9.0,8.0
16557,,10.0,,10.0,9.0
16558,,7.0,7.0,6.0,
16559,,,,,9.0
16560,,9.0,2.0,9.0,
16561,,10.0,2.0,8.0,10.0
16562,,7.0,,,8.0
16563,,9.0,,7.0,
16564,,,,,
16565,,,,,
16566,,7.0,0.0,1.0,10.0
16567,,7.0,,5.0,
16568,50000.0,8.0,,10.0,9.0
16569,,7.0,,7.0,7.0
16570,,9.0,,10.0,8.0
16571,75000.0,6.0,,6.0,9.0
16572,,10.0,,10.0,
16573,77272.72727272731,8.0,,7.0,10.0
16574,,,0.0,,
16575,,3.0,,,
16576,,,,,
16577,,,,,7.0
16578,,6.0,,6.0,
16579,,8.0,,7.0,9.0
16580,,10.0,,10.0,
16581,,8.0,2.0,8.0,9.0
16582,,,,,7.0
16583,,6.0,,0.0,
16584,110000.0,5.0,1.0,5.0,7.0
16585,,,0.0,,8.0
16586,,,7.0,,6.0
16587,,6.0,,6.0,8.0
16588,,5.0,,5.0,
16589,,6.0,20.0,,10.0
16590,49462.3655913978,8.0,,9.0,8.0
16591,,,,,
16592,,,,,9.0
16593,,,,,
16594,,8.0,,10.0,8.0
16595,67500.0,8.0,2.0,8.0,8.0
16596,139171.97452229302,9.0,1.0,8.0,5.0
16597,95000.0,10.0,,10.0,8.0
16598,,5.0,,5.0,
16599,83333.3333333333,7.0,2.0,5.0,9.0
16600,,,,,
16601,,,1.0,,
16602,19354.8387096774,8.0,,9.0,9.0
16603,,,,,8.0
16604,,6.0,,,
16605,,,,,
16606,,10.0,,10.0,10.0
16607,,10.0,1.0,,
16608,,7.0,1.0,7.0,10.0
16609,,8.0,,8.0,10.0
16610,,4.0,0.0,6.0,
16611,,10.0,,10.0,
16612,,3.0,,7.0,7.0
16613,,9.0,40.0,9.0,
16614,,,,,10.0
16615,22727.2727272727,10.0,,10.0,10.0
16616,,,0.0,,9.0
16617,,5.0,,5.0,
16618,,,1.0,,9.0
16619,4200.0,5.0,,4.0,8.0
16620,20554.984583761598,7.0,40.0,5.0,9.0
16621,,9.0,0.0,9.0,7.0
16622,,7.0,0.0,6.0,
16623,,,,,
16624,46969.696969697005,7.0,,8.0,9.0
16625,37912.8787878788,7.0,,7.0,7.0
16626,,8.0,1.0,9.0,7.0
16627,,8.0,,6.0,9.0
16628,,8.0,,9.0,9.0
16629,,6.0,,,8.0
16630,,10.0,,10.0,10.0
16631,,6.0,,8.0,
16632,,9.0,,7.0,10.0
16633,,9.0,,9.0,9.0
16634,,,,,9.0
16635,,8.0,,7.0,
16636,,5.0,,4.0,10.0
16637,,7.0,,7.0,8.0
16638,,,,,
16639,,6.0,1.0,6.0,
16640,,8.0,,7.0,9.0
16641,,7.0,,8.0,8.0
16642,,10.0,,,10.0
16643,,7.0,,6.0,9.0
16644,,,,,
16645,,9.0,,8.0,
16646,,10.0,,7.0,3.0
16647,,8.0,,8.0,8.0
16648,,10.0,,10.0,10.0
16649,,8.0,,8.0,9.0
16650,,3.0,,6.0,
16651,,6.0,1.0,,8.0
16652,,,3.0,,9.0
16653,,7.0,,7.0,
16654,7408.779403593259,10.0,,5.0,10.0
16655,,10.0,1.0,7.0,9.0
16656,,10.0,,10.0,10.0
16657,,4.0,,4.0,
16658,,10.0,,10.0,
16659,,6.0,,5.0,7.0
16660,,,1.0,,8.0
16661,,7.0,,,6.0
16662,,6.0,0.0,6.0,6.0
16663,46982.821905740704,3.0,2.0,3.0,8.0
16664,,,,,
16665,,10.0,10.0,,10.0
16666,,7.0,,7.0,10.0
16667,,8.0,,6.0,
16668,112000.0,8.0,,8.0,9.0
16669,,8.0,5.0,6.0,3.0
16670,,9.0,,9.0,9.0
16671,,9.0,,9.0,8.0
16672,34743.3336228611,5.0,0.0,6.0,9.0
16673,,,1.0,,8.0
16674,,10.0,,10.0,8.0
16675,,7.0,0.0,8.0,8.0
16676,,,,,
16677,85000.0,7.0,1.0,7.0,8.0
16678,,9.0,,7.0,
16679,,7.0,8.0,8.0,5.0
16680,,7.0,4.0,6.0,10.0
16681,,3.0,,,
16682,110000.0,7.0,,7.0,9.0
16683,,3.0,2.0,7.0,
16684,,9.0,,9.0,8.0
16685,,10.0,,2.0,
16686,,10.0,1.0,10.0,
16687,,0.0,,,
16688,,8.0,,7.0,10.0
16689,,3.0,1.0,3.0,
16690,594.626339744531,7.0,,7.0,10.0
16691,,7.0,12.0,6.0,9.0
16692,,,,,6.0
16693,,,10.0,,7.0
16694,,8.0,,8.0,
16695,,8.0,2.0,7.0,
16696,,7.0,,7.0,6.0
16697,,,,,
16698,2642.78373219792,8.0,,5.0,10.0
16699,37634.4086021505,6.0,10.0,6.0,8.0
16700,,5.0,,,
16701,,7.0,3.0,10.0,
16702,,8.0,,8.0,8.0
16703,,9.0,,8.0,8.0
16704,,,,,
16705,,5.0,,5.0,7.0
16706,17000.0,7.0,,7.0,10.0
16707,7341.065922771991,6.0,,6.0,9.0
16708,,7.0,,9.0,10.0
16709,,9.0,,9.0,
16710,,8.0,1.0,9.0,9.0
16711,,6.0,1.0,7.0,9.0
16712,2795.69892473118,10.0,,10.0,9.0
16713,,8.0,1.0,6.0,7.0
16714,,10.0,,10.0,10.0
16715,36129.0322580645,8.0,,8.0,8.0
16716,75757.5757575758,10.0,,10.0,10.0
16717,,2.0,0.0,3.0,8.0
16718,,8.0,,8.0,7.0
16719,,3.0,1.0,0.0,9.0
16720,,7.0,,8.0,8.0
16721,,8.0,40.0,8.0,
16722,,8.0,,6.0,7.0
16723,,10.0,,10.0,9.0
16724,,,,,7.0
16725,4933.19630010278,6.0,,6.0,8.0
16726,,9.0,,9.0,9.0
16727,,9.0,1.0,9.0,5.0
16728,,,,,
16729,,9.0,,,8.0
16730,30107.5268817204,9.0,1.0,8.0,9.0
16731,,8.0,,6.0,8.0
16732,,7.0,,6.0,8.0
16733,,8.0,3.0,,10.0
16734,,6.0,2.0,6.0,8.0
16735,,,0.0,,9.0
16736,46250.0,7.0,,7.0,10.0
16737,21505.376344086002,6.0,0.0,5.0,5.0
16738,,9.0,,9.0,9.0
16739,25806.451612903198,10.0,,8.0,9.0
16740,,,9.0,,9.0
16741,,8.0,,6.0,8.0
16742,,8.0,,10.0,10.0
16743,,8.0,,8.0,10.0
16744,,4.0,,4.0,
16745,,9.0,,10.0,8.0
16746,,,,,
16747,,8.0,1.0,9.0,9.0
16748,,6.0,1.0,6.0,7.0
16749,796.252927400468,6.0,0.0,7.0,9.0
16750,,6.0,4.0,5.0,8.0
16751,,9.0,,10.0,8.0
16752,58741.2587412587,7.0,,1.0,4.0
16753,,8.0,,6.0,9.0
16754,,8.0,1.0,7.0,8.0
16755,,4.0,,4.0,9.0
16756,7341.065922771991,6.0,,7.0,8.0
16757,,7.0,,8.0,9.0
16758,,7.0,1.0,,8.0
16759,,6.0,,8.0,8.0
16760,,9.0,1.0,8.0,6.0
16761,,8.0,,,8.0
16762,,7.0,2.0,8.0,8.0
16763,,9.0,0.0,3.0,9.0
16764,,8.0,0.0,7.0,8.0
16765,,8.0,,8.0,9.0
16766,46236.559139784906,9.0,,9.0,10.0
16767,65000.0,10.0,,6.0,7.0
16768,,,,,
16769,,8.0,,8.0,9.0
16770,,10.0,,8.0,10.0
16771,,2.0,,2.0,7.0
16772,385.873927270482,8.0,0.0,8.0,10.0
16773,,6.0,,8.0,
16774,,5.0,0.0,5.0,10.0
16775,,10.0,,10.0,6.0
16776,,,,,
16777,,,,,8.0
16778,7341.065922771991,5.0,,8.0,
16779,,9.0,,9.0,8.0
16780,31250.0,6.0,,9.0,7.0
16781,,8.0,1.0,8.0,7.0
16782,49462.3655913978,7.0,1.0,7.0,5.0
16783,,7.0,,7.0,8.0
16784,,6.0,6.0,5.0,
16785,,10.0,,9.0,
16786,4037.5862575245897,7.0,6.0,6.0,
16787,65698.92473118281,9.0,0.0,8.0,8.0
16788,,7.0,12.0,7.0,10.0
16789,,,,,8.0
16790,,8.0,,10.0,
16791,,7.0,,8.0,
16792,10089.6860986547,10.0,3.0,8.0,10.0
16793,,,,,8.0
16794,,7.0,1.0,9.0,9.0
16795,,3.0,25.0,3.0,
16796,,8.0,,9.0,
16797,34623.6559139785,7.0,0.0,9.0,
16798,,7.0,4.0,8.0,9.0
16799,1101.1598884158,7.0,,8.0,8.0
16800,,6.0,0.0,7.0,8.0
16801,,9.0,3.0,9.0,6.0
16802,23492.560689115096,4.0,0.0,4.0,7.0
16803,,,,,
16804,,,1.0,,7.0
16805,,10.0,,7.0,
16806,,7.0,,5.0,
16807,,10.0,,10.0,9.0
16808,18733.489461358302,6.0,1.0,4.0,9.0
16809,,8.0,,8.0,9.0
16810,32500.0,7.0,,9.0,8.0
16811,12030.0751879699,8.0,,8.0,5.0
16812,,8.0,,8.0,9.0
16813,,,,,7.0
16814,,3.0,7.0,3.0,
16815,,8.0,6.0,,8.0
16816,,0.0,7.0,,7.0
16817,,8.0,0.0,7.0,7.0
16818,,8.0,,8.0,7.0
16819,,0.0,,,
16820,,6.0,1.0,7.0,9.0
16821,5285.567464395829,6.0,,7.0,9.0
16822,52500.0,8.0,1.0,8.0,5.0
16823,,7.0,,7.0,9.0
16824,10322.5806451613,5.0,5.0,3.0,8.0
16825,,7.0,,7.0,9.0
16826,23492.560689115096,8.0,2.0,7.0,8.0
16827,,10.0,,10.0,5.0
16828,,5.0,1.0,5.0,
16829,45161.29032258059,7.0,,6.0,10.0
16830,,9.0,,7.0,10.0
16831,,4.0,,5.0,
16832,,,,,9.0
16833,5138.74614594039,4.0,10.0,4.0,6.0
16834,,,,,
16835,,10.0,,8.0,8.0
16836,,7.0,,8.0,9.0
16837,,9.0,,,8.0
16838,,7.0,,5.0,7.0
16839,,,18.0,,
16840,,4.0,6.0,,
16841,,8.0,,,9.0
16842,,9.0,,9.0,9.0
16843,,5.0,0.0,6.0,9.0
16844,,8.0,,7.0,10.0
16845,,2.0,0.0,6.0,10.0
16846,,8.0,,9.0,
16847,,7.0,,7.0,
16848,2526.8817204301104,7.0,0.0,10.0,10.0
16849,,1.0,0.0,3.0,7.0
16850,,,,,8.0
16851,,10.0,,9.0,10.0
16852,,7.0,0.0,6.0,9.0
16853,,8.0,13.0,8.0,
16854,,7.0,1.0,8.0,8.0
16855,33870.9677419355,6.0,2.0,7.0,8.0
16856,,,,,
16857,,8.0,,8.0,
16858,,,,,6.0
16859,34586.4661654135,8.0,0.0,2.0,9.0
16860,19354.8387096774,8.0,,10.0,8.0
16861,,10.0,,10.0,10.0
16862,,10.0,,10.0,
16863,,9.0,1.0,9.0,10.0
16864,,5.0,,,
16865,,,,,
16866,38709.6774193548,8.0,,9.0,10.0
16867,,,,,10.0
16868,,7.0,2.0,6.0,8.0
16869,,6.0,,3.0,
16870,38709.6774193548,10.0,,8.0,9.0
16871,,7.0,1.0,7.0,8.0
16872,,5.0,0.0,7.0,8.0
16873,,6.0,,7.0,8.0
16874,,,0.0,,
16875,,8.0,,9.0,9.0
16876,,,0.0,,
16877,,,,,8.0
16878,,8.0,,7.0,8.0
16879,,7.0,,5.0,
16880,46250.0,8.0,,6.0,10.0
16881,,7.0,,7.0,7.0
16882,,8.0,4.0,8.0,
16883,,8.0,3.0,6.0,10.0
16884,,0.0,40.0,0.0,
16885,69741.935483871,8.0,,7.0,7.0
16886,,5.0,10.0,5.0,8.0
16887,,8.0,,5.0,
16888,,8.0,0.0,8.0,
16889,,,,,9.0
16890,32125.0,7.0,1.0,5.0,8.0
16891,,,7.0,,
16892,,,,,
16893,,8.0,,8.0,8.0
16894,19354.8387096774,9.0,0.0,9.0,8.0
16895,0.0587285273821759,5.0,,4.0,
16896,,7.0,1.0,3.0,8.0
16897,,5.0,1.0,5.0,5.0
16898,,7.0,1.0,8.0,8.0
16899,,7.0,,9.0,
16900,58924.7311827957,5.0,1.0,5.0,3.0
16901,,,3.0,,7.0
16902,,7.0,,6.0,9.0
16903,,,,,
16904,,0.0,10.0,,8.0
16905,,6.0,,6.0,8.0
16906,,7.0,8.0,7.0,
16907,360.0,7.0,,8.0,
16908,26427.837321979197,9.0,,7.0,10.0
16909,,6.0,20.0,6.0,8.0
16910,7277.62803234501,9.0,,8.0,10.0
16911,,6.0,5.0,9.0,10.0
16912,,8.0,,8.0,
16913,,9.0,0.0,9.0,9.0
16914,,9.0,,9.0,10.0
16915,,,,,10.0
16916,25693.730729702,7.0,6.0,7.0,8.0
16917,29629.6296296296,6.0,,7.0,
16918,16049.3827160494,9.0,,8.0,9.0
16919,,6.0,1.0,6.0,10.0
16920,,,,,8.0
16921,,,0.0,,
16922,,,0.0,,8.0
16923,,7.0,,6.0,8.0
16924,,9.0,,6.0,8.0
16925,35483.8709677419,7.0,,8.0,8.0
16926,,6.0,,4.0,
16927,,6.0,1.0,,9.0
16928,521.505376344086,7.0,0.0,9.0,
16929,,,,,
16930,48387.096774193495,9.0,1.0,7.0,8.0
16931,65000.0,7.0,,4.0,7.0
16932,,6.0,4.0,7.0,5.0
16933,26881.7204301075,3.0,,3.0,
16934,,8.0,1.0,6.0,
16935,,8.0,3.0,6.0,8.0
16936,,,,,
16937,,9.0,,9.0,10.0
16938,,7.0,,7.0,7.0
16939,,,1.0,,8.0
16940,,7.0,,1.0,
16941,,,0.0,,7.0
16942,2239.4744699910398,9.0,,9.0,10.0
16943,,8.0,,3.0,
16944,,8.0,,9.0,10.0
16945,,8.0,,9.0,9.0
16946,,7.0,5.0,3.0,
16947,,,,,
16948,,,1.0,,8.0
16949,,8.0,,,
16950,,5.0,,10.0,7.0
16951,35483.8709677419,9.0,,8.0,8.0
16952,,,0.0,,9.0
16953,,7.0,2.0,7.0,8.0
16954,,10.0,2.0,9.0,
16955,,10.0,,10.0,10.0
16956,,10.0,,10.0,9.0
16957,,1.0,,5.0,
16958,90000.0,8.0,,9.0,7.0
16959,,,,,9.0
16960,,,0.0,,
16961,,,,,8.0
16962,,9.0,17.0,8.0,7.0
16963,,7.0,,7.0,10.0
16964,,6.0,,6.0,7.0
16965,,10.0,,8.0,
16966,,7.0,2.0,,8.0
16967,,,8.0,,8.0
16968,,3.0,1.0,2.0,4.0
16969,,8.0,,7.0,
16970,,7.0,2.0,9.0,9.0
16971,,,,,
16972,,,,,
16973,,6.0,,6.0,
16974,,5.0,0.0,5.0,8.0
16975,,,,,6.0
16976,,9.0,0.0,7.0,10.0
16977,,,,,
16978,1306.15612002887,9.0,,8.0,9.0
16979,,8.0,0.0,8.0,9.0
16980,,,,,10.0
16981,,8.0,,8.0,9.0
16982,,6.0,,7.0,9.0
16983,120000.0,10.0,,9.0,7.0
16984,,8.0,,10.0,9.0
16985,,8.0,0.0,9.0,9.0
16986,,10.0,,8.0,10.0
16987,,10.0,2.0,8.0,9.0
16988,38709.6774193548,8.0,,8.0,8.0
16989,,,,,
16990,,,,,9.0
16991,,,,,
16992,86021.5053763441,9.0,0.0,10.0,10.0
16993,,7.0,0.0,8.0,10.0
16994,,5.0,,5.0,9.0
16995,,2.0,,0.0,7.0
16996,,6.0,,,
16997,,8.0,,8.0,10.0
16998,,7.0,20.0,,
16999,,6.0,2.0,6.0,7.0
17000,,8.0,3.0,8.0,8.0
17001,,10.0,1.0,,
17002,,7.0,,7.0,
17003,,8.0,,8.0,10.0
17004,,,0.0,,
17005,20554.984583761598,9.0,,8.0,10.0
